source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,Tariffs have put the U.S. in a very strong bargaining position with Billions of Dollars and Jobs flowing into our Country - and yet cost increases have thus far been almost unnoticeable. If countries will not make fair deals with us they will be “Tariffed!”,09-17-2018 10:11:31,18011,78851,FALSE,1.04163072241353E+018
Twitter for iPhone,“A lot of small &amp; medium size enterprises are registering very good profit sometimes record profits-there stocks are doing very well low income workers are getting big raises. There are an awful lot of good things going on that weren’t during Pres. Obama’s Watch.” Peter Morici,09-17-2018 10:01:30,14721,61799,FALSE,1.04162820143552E+018
Twitter for iPhone,RT @fema: Rain from #Florence these next few days will cause flooding in many parts of the Carolinas. Expect flash flooding at any time and…,09-17-2018 09:48:08,4044,0,TRUE,1.04162483705419E+018
Twitter for iPhone,RT @DHSgov: If you see something tell local authorities who or what you saw; when you saw it; where it occurred; and why it's suspicious.…,09-17-2018 09:47:32,4609,0,TRUE,1.04162468729237E+018
Twitter for iPhone,RT @CBPFlorida: 🇺🇸@CBP personnel and assets are in place responding with @fema. Aircrews and teams🚁🚤 from across the country are staging at…,09-17-2018 09:47:07,3039,0,TRUE,1.04162458387346E+018
Twitter for iPhone,RT @Edison_Electric: While customers may not see electric company personnel in their neighborhoods the energy grid is heavily interconnect…,09-17-2018 09:46:51,2395,0,TRUE,1.041624516924E+018
Twitter for iPhone,RT @femaregion4: Listen to your local officials and only return when they say it is safe to do so. #Florence #FlorenceNC https://t.co/5nFHB…,09-17-2018 09:46:14,3133,0,TRUE,1.04162435829543E+018
Twitter for iPhone,RT @uscgmidatlantic: #USCG crews have coordinated the rescue of 57 people and 8 pets so far! #hurricaneFlorence https://t.co/YsfJXPFbwU,09-17-2018 09:46:00,3544,0,TRUE,1.04162430309E+018
Twitter for iPhone,RT @USCG: We know how much you love your pets and want to keep them safe from flooding. 🐶 #HurricaneFlorence#Florencehttps://t.co/kfzNsx1…,09-17-2018 09:45:45,5153,0,TRUE,1.04162424028023E+018
Twitter for iPhone,RT @SecNielsen: Just finished briefing @POTUS @VP @WhiteHouse homeland security team on Hurricane #Florence w @FEMA_Brock. The entire fed…,09-17-2018 09:45:33,4397,0,TRUE,1.04162418950822E+018
Twitter for iPhone,RT @scdhec: Protect yourself and your family. Don't use a portable generator grill camp stove or improperly vented heater indoors. It ca…,09-17-2018 09:45:05,2573,0,TRUE,1.04162406865775E+018
Twitter for iPhone,RT @CDCgov: Power outage after the storm? DON’T run a generator motor vehicle or any gasoline-powered engine less than 20 feet from an ope…,09-17-2018 09:44:51,2810,0,TRUE,1.04162401091478E+018
Twitter for iPhone,RT @NCDOT: This is the type of flooding much of our state is encountering. Travel is not safe if not impassable! Help us keep limited rout…,09-17-2018 09:44:47,2736,0,TRUE,1.04162399631439E+018
Twitter for iPhone,RT @fema: Our Urban Search &amp; Rescue teams along with @USCG &amp; @NationalGuard have been supporting local responders for #Florence water res…,09-17-2018 09:44:15,2977,0,TRUE,1.04162386207571E+018
Twitter for iPhone,RT @SecNielsen: I will be traveling to #NorthCarolina tomorrow to meet with state and local leadership responding to #Florence and to ensu…,09-17-2018 09:43:28,4392,0,TRUE,1.04162366531665E+018
Twitter for iPhone,RT @DeptofDefense: #Pets are family too. 🐶 @SCNationalGuard #soldiers conduct ongoing rescue and recovery efforts to help those affected b…,09-17-2018 09:43:10,8197,0,TRUE,1.04162358680347E+018
Twitter for iPhone,"RT @Norad_Northcom: ""I would like to highlight the incredible work that is being done by the state &amp; local first responders. We are posture…",09-17-2018 09:42:54,2755,0,TRUE,1.04162352151074E+018
Twitter for iPhone,RT @SCNationalGuard: #SCGuard Soldiers w/4-118 Combined Arms Battalion conducted high water rescue &amp;  evacuation in Chesterfield County S.C…,09-17-2018 09:41:57,2999,0,TRUE,1.04162328074092E+018
Twitter for iPhone,RT @FEMAespanol: #Florence sigue causando inundaciones repentinas y tornados. Manténgase seguro y asegúrese de recibir actualizaciones por…,09-17-2018 09:40:16,1729,0,TRUE,1.04162285767411E+018
Twitter for iPhone,RT @FEMAespanol: Por favor comparta este mensaje de seguridad y exhorte a todos estar pendientes a las predicciones del clima. #Florence co…,09-17-2018 09:39:15,1693,0,TRUE,1.0416226004039E+018
Twitter for iPhone,Consumer Sentiment hit its highest level in 17 years this year. Sentiment fell 11% in 2015 an Obama year and rose 16% since the Election #TrumpTime!,09-17-2018 01:06:27,14904,63198,FALSE,1.04149355144668E+018
Twitter for iPhone,Best economic numbers in decades. If the Democrats take control kiss your newfound wealth goodbye!,09-16-2018 22:18:10,25856,102204,FALSE,1.04145120344249E+018
Twitter for iPhone,Watch @MariaBartiromo at 6:00 P.M. on @FoxBusiness. Russian Hoax the big topic! Mainstream Media often referred to as the Fake News Media hates to discuss the real facts!,09-16-2018 21:40:19,10224,44001,FALSE,1.04144167694918E+018
Twitter for iPhone,Congratulations to all of our Mexican friends on National Independence Day. We will be doing great things together!,09-16-2018 21:28:46,16166,86362,FALSE,1.04143877136606E+018
Twitter for iPhone,RT @FoxNews: .@DevinNunes: “I think full transparency is in order here.” #SundayFutures @MariaBartiromo https://t.co/RmjFNRysWN,09-16-2018 17:39:05,11364,0,TRUE,1.04138096937741E+018
Twitter for iPhone,Just watched Sunday Morning Futures with @MariaBartiromo on @FoxNews. This show is MANDATORY watching if you want to understand the massive governmental corruption and the Russian Hoax. It will be rebroadcast this evening at 6:00 P.M. on @FoxBusiness. A must see!,09-16-2018 16:25:19,14458,42487,FALSE,1.04136240535014E+018
Twitter for iPhone,FEMA First Responders and Law Enforcement are working really hard on hurricane Florence. As the storm begins to finally recede they will kick into an even higher gear. Very Professional!,09-16-2018 16:09:08,12674,62983,FALSE,1.04135833314653E+018
Twitter for iPhone,The illegal Mueller Witch Hunt continues in search of a crime. There was never Collusion with Russia except by the Clinton campaign so the 17 Angry Democrats are looking at anything they can find. Very unfair and BAD for the country. ALSO not allowed under the LAW!,09-16-2018 14:20:07,25751,98778,FALSE,1.04133089794816E+018
Twitter for iPhone,Exclusive -- Donald Trump Jr. to Obama: My Dad Fixed the Economy You Could Not https://t.co/HXuSBGFmf2 via @BreitbartNews,09-16-2018 02:27:07,19503,67705,FALSE,1.04115146404604E+018
Twitter for iPhone,RT @fema: ⚡️ “Hurricane Florence Response” Disaster response requires teamwork and coordination at all levels. Check out the incredible t…,09-16-2018 00:50:51,6424,0,TRUE,1.04112723699115E+018
Twitter for iPhone,Five deaths have been recorded thus far with regard to hurricane Florence! Deepest sympathies and warmth go out to the families and friends of the victims. May God be with them!,09-15-2018 22:42:10,15176,77738,FALSE,1.04109485559269E+018
Twitter for iPhone,When will Republican leadership learn that they are being played like a fiddle by the Democrats on Border Security and Building the Wall? Without Borders we don’t have a country. With Open Borders which the Democrats want we have nothing but crime! Finish the Wall!,09-15-2018 22:38:35,31415,116402,FALSE,1.04109395300783E+018
Twitter for iPhone,While my (our) poll numbers are good with the Economy being the best ever if it weren’t for the Rigged Russian Witch Hunt they would be 25 points higher! Highly conflicted Bob Mueller &amp; the 17 Angry Democrats are using this Phony issue to hurt us in the Midterms. No Collusion!,09-15-2018 22:08:30,21389,83819,FALSE,1.04108638350547E+018
Twitter for iPhone,.@DannyTarkanian of Nevada is a great friend who supports the Trump Agenda. He is Strong on Crime the Border and our under siege 2nd Amendment. Danny Loves our Military and our Vets. He has my total and complete Endorsement!,09-15-2018 20:57:48,11552,45292,FALSE,1.04106859152799E+018
Twitter for iPhone,Congressman Keith Rothfus continues to do a great job for the people of Pennsylvania. Keith is strong on Crime the Border and our Second Amendment. Loves our Military and our Vets. He has my total Endorsement!,09-15-2018 20:54:31,12891,51990,FALSE,1.04106776245246E+018
Twitter for iPhone,Congressman Pete Sessions of Texas is doing a great job. He is a fighter who will be tough on Crime and the Border fight hard for our Second Amendment and loves our Military and our Vets. He has my full and complete Endorsement!,09-15-2018 20:43:58,13474,53017,FALSE,1.04106510796978E+018
Twitter for iPhone,Thank you Brock – it is my honor!“We (@FEMA) have never had the support that we have had from this President.” Administrator @FEMA_Brock,09-15-2018 20:41:45,14728,54838,FALSE,1.0410645506055E+018
Twitter for iPhone,RT @NCEmergency: New Evacuation Orders are in place. Go to https://t.co/Yx3twhyOqj to see if you are in an area with a mandatory or volunte…,09-15-2018 20:30:46,4682,0,TRUE,1.0410617881865E+018
Twitter for iPhone,Thank you @nycemergencymgt! https://t.co/8jR4DLm99t,09-15-2018 20:26:44,7460,34785,FALSE,1.04106077090839E+018
Twitter for iPhone,When President Obama said that he has been to “57 States” very little mention in Fake News Media. Can you imagine if I said that...story of the year! @IngrahamAngle,09-15-2018 03:08:11,25734,104570,FALSE,1.04079940967038E+018
Twitter for iPhone,....GWU Research to tell them how many people had died in Puerto Rico (how would they not know this?). This method was never done with previous hurricanes because other jurisdictions know how many people were killed. FIFTY TIMES LAST ORIGINAL NUMBER - NO WAY!,09-15-2018 02:23:26,15143,65392,FALSE,1.04078815100088E+018
Twitter for iPhone,“When Trump visited the island territory last October OFFICIALS told him in a briefing 16 PEOPLE had died from Maria.” The Washington Post. This was long AFTER the hurricane took place. Over many months it went to 64 PEOPLE. Then like magic “3000 PEOPLE KILLED.” They hired....,09-15-2018 02:05:02,16171,62263,FALSE,1.04078351942391E+018
Twitter for iPhone,Great job FEMA First Responders and Law Enforcement - not easy very dangerous tremendous talent. America is proud of you. Keep it all going - finish strong!,09-15-2018 01:54:17,15667,73233,FALSE,1.04078081308693E+018
Twitter for iPhone,My thoughts and prayers are with Evelyn Rodriguez this evening along with her family and friends. #RIPEvelyn https://t.co/wMwxRdjBHM,09-15-2018 00:43:59,17364,57813,FALSE,1.04076312157144E+018
Twitter for iPhone,“The story of Puerto Rico is the rebuilding that has occurred. The President has done an extraordinary job of cleanup rebuilding electrical stuff and everything else.”  @EdRollins   “The people of Puerto Rico have one of the most corrupt governments in our country.” @LouDobbs,09-15-2018 00:31:40,14297,54931,FALSE,1.04076002144385E+018
Twitter for iPhone,“They say all these people died in the storm in Puerto Rico yet 70% of the power was out before the storm. So when did people start dying? At what point do you recognize that what they are doing is a political agenda couched in the nice language of journalism?”  @GeraldoRivera,09-14-2018 22:35:00,20783,80616,FALSE,1.0407306638325E+018
Twitter for iPhone,Keep up the great work - THANK YOU! https://t.co/qCKts6CfN4,09-14-2018 21:43:43,10438,47070,FALSE,1.04071775710759E+018
Twitter for iPhone,RT @fema: Over 1150 @FEMA Urban Search and Rescue personnel are integrated with state &amp; local teams in NC SC &amp; VA to help with rescues a…,09-14-2018 21:42:32,6225,0,TRUE,1.04071745795305E+018
Twitter for iPhone,We love the #CajunNavy - THANK YOU! #FlorenceHurricane2018 https://t.co/RuP55jWX8e,09-14-2018 21:40:28,16837,66442,FALSE,1.04071693862697E+018
Twitter for iPhone,RT @NOAASatellites: #GOESEast captured these two dramatic views of #HurricaneFlorence shortly after the storm made landfall near Wrightsvil…,09-14-2018 21:34:15,4357,0,TRUE,1.04071537416834E+018
Twitter for iPhone,RT @DeptofDefense: More than 7000 #ServiceMembers @USNationalGuard and #ActiveDuty are standing by to assist as #HurricaneFlorence hits…,09-14-2018 17:04:12,8180,0,TRUE,1.04064741251002E+018
Twitter for iPhone,RT @NCEmergency: Use these resources to get help or more info. For emergencies call 911. To receive info on shelters evacuations &amp; storm…,09-14-2018 16:44:56,4503,0,TRUE,1.04064256698587E+018
Twitter for iPhone,RT @NCEmergency: #FlorenceNC safety tips:- STAY INDOORS. Do not venture out during the storm.- Do NOT drive or walk through stagnant or m…,09-14-2018 13:29:42,6286,0,TRUE,1.04059343282421E+018
Twitter for iPhone,RT @NHC_Atlantic: NEW: #Hurricane #Florence has made landfall near Wrightsville Beach North Carolina at 7:15 AM EDT (1115 UTC) with estima…,09-14-2018 13:29:32,7447,0,TRUE,1.04059338979487E+018
Twitter for iPhone,Incredible job being done by FEMA First Responders Law Enforcement and all. Thank you!,09-14-2018 12:19:59,18686,95258,FALSE,1.04057589013935E+018
Twitter for iPhone,RT @USNationalGuard: Today nearly 3000 National Guard members from Guam Hawaii Maryland North Carolina South Carolina and Virginia ar…,09-14-2018 11:37:48,6716,0,TRUE,1.0405652738023E+018
Twitter for iPhone,RT @fema: We have created a rumor control page for Hurricane #Florence that will be updated regularly. During disasters it’s critical to a…,09-14-2018 11:35:40,9018,0,TRUE,1.0405647369775E+018
